Claims_revived,Claims_declined,Insurer_Encoded,Quarter_Scaled,Reliability_Label_Encoded,Reliability_Score,Insurer,Year,Quarter,Reliability_Label
-0.5782749708592642,-0.1523111888523498,1.3671577566699358,-0.621783367780644,1.107806262184504,82.65447444401022,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,2018,2,Very Good
-0.5776577238830019,-0.1386592009934017,1.415225121018974,-0.621783367780644,-0.4700099945862759,73.33446382771265,THE MONARCH INSURANCE COMPANY LIMITED,2018,2,Good
-0.5758059829542151,-0.2069191402881424,1.463292485368012,-0.621783367780644,0.3188981337991139,20.743347281266367,TRIDENT INSURANCE COMPANY LIMITED,2018,2,Poor
-0.5264262248532352,-0.1540176873347183,0.694214655783401,-0.621783367780644,-1.258918122971666,54.444917042958565,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,2018,2,Average
-0.5782749708592642,-0.2069191402881424,1.5594272140660883,-0.621783367780644,1.896714390569894,17.332598511986774,XPLICO INSURANCE COMPANY LIMITED,2018,2,Very Poor
-0.5764232299304773,0.6070806358016401,-1.3726820112252411,0.2975330568481595,-0.4700099945862759,72.87697068827542,AAR INSURANCE COMPANY LIMITED,2018,3,Good
-0.362238529167477,-0.2069191402881424,-1.324614646876203,0.2975330568481595,0.3188981337991139,36.83598175193656,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2018,3,Poor
-0.3492763426659698,-0.2069191402881424,-1.2765472825271649,0.2975330568481595,-1.258918122971666,50.16749527454682,AIG KENYA INSURANCE COMPANY LIMITED,2018,3,Average
-0.5461781280936272,-0.2069191402881424,-1.2284799181781263,0.2975330568481595,0.3188981337991139,38.514948553133024,ALLIANZ INSURANCE COMPANY LIMITED,2018,3,Poor
4.03132544786721,-0.2069191402881424,-1.1804125538290884,0.2975330568481595,0.3188981337991139,36.32262248289959,APA INSURANCE COMPANY LIMITED,2018,3,Poor
-0.5782749708592642,-0.2069191402881424,-1.0362104607819738,0.2975330568481595,-0.4700099945862759,63.87539176746455,BRITAM GENERAL INSURANCE COMPANY (K) LTD,2018,3,Good
0.7630027085586025,-0.2069191402881424,-0.843941003385821,0.2975330568481595,0.3188981337991139,27.11742130032241,CIC GENERAL INSURANCE LIMITED,2018,3,Poor
-0.5782749708592642,-0.2069191402881424,-0.6997389103387065,0.2975330568481595,1.896714390569894,17.95716334643837,CORPORATE INSURANCE COMPANY LIMITED,2018,3,Very Poor
-0.5782749708592642,-0.2069191402881424,-0.6516715459896683,0.2975330568481595,-1.258918122971666,44.49474471519112,DIRECTLINE ASSURANCE COMPANY LIMITED,2018,3,Average
0.3087089340295874,-0.2069191402881424,-0.6036041816406301,0.2975330568481595,0.3188981337991139,37.692664095450674,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2018,3,Poor
-0.5782749708592642,-0.2069191402881424,-0.5555368172915919,0.2975330568481595,-1.258918122971666,57.8128037782434,FIRST ASSURANCE COMPANY LIMITED,2018,3,Average
-0.5239572369481862,0.1497390425268776,-0.5074694529425537,0.2975330568481595,-1.258918122971666,45.79521073758396,GA INSURANCE LIMITED,2018,3,Average
0.4537619734512159,-0.2069191402881424,-0.3632673598954392,0.2975330568481595,0.3188981337991139,27.485673032169395,GEMINIA INSURANCE COMPANY LIMITED,2018,3,Poor
3.059161460254168,-0.1079422283107684,1.2710230279718593,0.2975330568481595,0.3188981337991139,39.32212671697506,THE HERITAGE INSURANCE COMPANY LIMITED,2018,3,Poor
2.9807710942688623,-0.2069191402881424,-0.2190652668483245,0.2975330568481595,0.3188981337991139,20.397981013857606,ICEA LION GENERAL INSURANCE COMPANY LIMITED,2018,3,Poor
-0.3066863013038746,-0.2035061433234053,-0.1229305381502482,0.2975330568481595,-1.258918122971666,40.91969164387152,INTRA AFRICA ASSURANCE COMPANY LIMITED,2018,3,Average
-0.486305171396189,-0.2069191402881424,-0.07486317380121,0.2975330568481595,0.3188981337991139,25.417716446321165,INVESCO ASSURANCE COMPANY LIMITED,2018,3,Poor
0.7981857862055507,-0.2069191402881424,-0.0267958094521718,0.2975330568481595,1.107806262184504,81.31486841236475,JUBILEE ALLIANZ GENERAL INSURANCE LIMITED,2018,3,Very Good
-0.5782749708592642,-0.2000931463586683,0.1654736479439809,0.2975330568481595,-1.258918122971666,54.03146548811995,KENINDIA ASSURANCE COMPANY LIMITED,2018,3,Average
0.3327815661038151,-0.1130617237578739,0.2135410122930191,0.2975330568481595,0.3188981337991139,20.85798665244981,KENYA ORIENT INSURANCE LIMITED,2018,3,Poor
-0.1573125330484104,3.247033788025736,0.3577431053401337,0.2975330568481595,1.107806262184504,89.03025836436444,MADISON GENERAL INSURANCE KENYA LIMITED,2018,3,Very Good
-0.5782749708592642,-0.2069191402881424,0.4538778340382101,0.2975330568481595,-1.258918122971666,57.57706164970195,MAYFAIR INSURANCE COMPANY LIMITED,2018,3,Average
-0.5782749708592642,-0.2052126418057739,-0.9400757320838974,0.2975330568481595,-1.258918122971666,41.3405207586724,CANNON GENERALINSURANCE COMPANY LIMITED,2018,3,Average
-0.5782749708592642,-0.2069191402881424,0.5500125627362864,0.2975330568481595,0.3188981337991139,34.609024072605806,MUA INSURANCE(KENYA) LIMITED,2018,3,Poor
-0.5758059829542151,-0.2069191402881424,0.5980799270853246,0.2975330568481595,0.3188981337991139,34.071858374009715,OCCIDENTAL INSURANCE COMPANY LIMITED,2018,3,Poor
0.3457437526053223,-0.1949736509115627,0.7422820201324392,0.2975330568481595,0.3188981337991139,33.146205743563094,PACIS INSURANCE COMPANY LIMITED,2018,3,Poor
0.0186028551863304,-0.1932671524291942,0.8864841131795538,0.2975330568481595,0.3188981337991139,36.2900900836771,PIONEER GENERAL INSURANCE LIMITED,2018,3,Poor
-0.1857058939564738,-0.1506046903699813,0.9826188418776302,0.2975330568481595,-0.4700099945862759,60.75594334335795,SAHAM INSURANCE COMPANY LIMITED,2018,3,Good
-0.5782749708592642,0.392061827023207,1.0306862062266684,0.2975330568481595,0.3188981337991139,34.20631550223631,SANLAM GENERAL INSURANCE COMPANY LIMITED,2018,3,Poor
-0.5609920555239212,-0.2069191402881424,1.174888299273783,0.2975330568481595,-1.258918122971666,44.49370874811261,TAKAFUL INSURANCE OF AFRICA LIMITED,2018,3,Average
-0.528277965782022,-0.2069191402881424,1.2229556636228212,0.2975330568481595,0.3188981337991139,31.894185565309627,TAUSI ASSURANCE COMPANY LIMITED,2018,3,Poor
-0.2128647609120128,-0.1625501797465609,1.3671577566699358,0.2975330568481595,-0.4700099945862759,63.27661263138657,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,2018,3,Good
0.945707813532228,-0.1454851949228758,1.415225121018974,0.2975330568481595,0.3188981337991139,32.57072698589745,THE MONARCH INSURANCE COMPANY LIMITED,2018,3,Poor
-0.0017662950303237,-0.2069191402881424,1.463292485368012,0.2975330568481595,0.3188981337991139,23.56000855694031,TRIDENT INSURANCE COMPANY LIMITED,2018,3,Poor
1.0784159134286115,-0.176202167605509,0.694214655783401,0.2975330568481595,0.3188981337991139,38.18518295435538,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,2018,3,Poor
-0.5782749708592642,-0.2069191402881424,1.5594272140660883,0.2975330568481595,0.3188981337991139,21.3987733246527,XPLICO INSURANCE COMPANY LIMITED,2018,3,Poor
-0.5776577238830019,0.1838690121742479,-1.3726820112252411,1.2168494814769633,-0.4700099945862759,79.57581508845146,AAR INSURANCE COMPANY LIMITED,2018,4,Good
-0.4110010402921947,-0.2069191402881424,-2.9108376703944634,1.2168494814769633,0.3188981337991139,35.71034762519003, AFRICAN MERCHANT ASSURANCE ,2018,4,Poor
-0.384459420312918,-0.2069191402881424,-1.2765472825271649,1.2168494814769633,-1.258918122971666,40.01231100944338,AIG KENYA INSURANCE COMPANY LIMITED,2018,4,Average
-0.5325986946158577,-0.2069191402881424,-2.862770306045425,1.2168494814769633,-1.258918122971666,41.47016756551064, ALLIANZ INSURANCE COMPANY  ,2018,4,Average
1.907995849525074,-0.2069191402881424,-1.1804125538290884,1.2168494814769633,-1.258918122971666,40.8088053948546,APA INSURANCE COMPANY LIMITED,2018,4,Average
-0.5782749708592642,-0.2069191402881424,-2.8147029416963867,1.2168494814769633,1.896714390569894,0.0, BRITAM GENERAL INSURANCE  ,2018,4,Very Poor
1.7783739845100015,-0.2069191402881424,-2.766635577347349,1.2168494814769633,0.3188981337991139,33.13251142437156, CIC GENERAL INSURANCE COMPANY ,2018,4,Poor
-0.5782749708592642,-0.2069191402881424,-2.7185682129983104,1.2168494814769633,1.896714390569894,17.332598511986774, CORPORATE INSURANCE COMPANY ,2018,4,Very Poor
-0.5782749708592642,-0.2069191402881424,-2.6705008486492723,1.2168494814769633,1.896714390569894,17.332598511986774, DIRECTLINE ASSURANCE COMPANY ,2018,4,Very Poor
0.3611749270118786,-0.169376173676035,-2.622433484300234,1.2168494814769633,-1.258918122971666,40.53159553993203, FIDELITY SHIELD INSURANCE  ,2018,4,Average
-0.5782749708592642,-0.2069191402881424,-2.574366119951196,1.2168494814769633,1.896714390569894,14.9903554698264, FIRST ASSURANCE COMPANY  ,2018,4,Very Poor
-0.1857058939564738,0.2077599909274071,-0.5074694529425537,1.2168494814769633,-1.258918122971666,43.76303952153968,GA INSURANCE LIMITED,2018,4,Average
0.7376955825318503,-0.2069191402881424,-2.526298755602158,1.2168494814769633,0.3188981337991139,30.385346115357283, GEMINIA INSURANCE COMPANY ,2018,4,Poor
3.586907624958391,-0.1710826721584035,-2.4782313912531198,1.2168494814769633,0.3188981337991139,37.323237710520445, HERITAGE INSURANCE COMPANY  ,2018,4,Poor
0.93521461493577,-0.2069191402881424,-2.430164026904081,1.2168494814769633,0.3188981337991139,20.4359702183329, ICEA LION GENERAL INSURANCE  ,2018,4,Poor
-0.3208829817579063,-0.2052126418057739,-2.382096662555043,1.2168494814769633,0.3188981337991139,37.38805720601114, INTRA-AFRICA ASSURANCE COMPANY ,2018,4,Poor
-0.5295124597345464,-0.2069191402881424,-2.334029298206005,1.2168494814769633,0.3188981337991139,20.65206173776028, INVESCO ASSURANCE COMPANY ,2018,4,Poor
0.3778405953709593,-0.2069191402881424,-2.2859619338569668,1.2168494814769633,1.107806262184504,82.9150061936976, JUBILEE INSURANCE COMPANY ,2018,4,Very Good
-0.5782749708592642,-0.2069191402881424,-2.2378945695079286,1.2168494814769633,1.896714390569894,17.332598511986774, KENINDIA ASSURANCE COMPANY  ,2018,4,Very Poor
2.468456103971196,-0.1574306842994554,-2.1898272051588905,1.2168494814769633,1.896714390569894,10.993180173777748, KENYA ORIENT INSURANCE COMPANY ,2018,4,Very Poor
-0.4634670332744858,3.0559059580004617,-2.1417598408098524,1.2168494814769633,-1.258918122971666,59.45323652713057, MADISON INSURANCE COMPANY ,2018,4,Average
-0.5782749708592642,-0.2069191402881424,-2.093692476460814,1.2168494814769633,1.896714390569894,17.277486910994764, MAYFAIR INSURANCE COMPANY ,2018,4,Very Poor
-0.5782749708592642,-0.2069191402881424,-2.045625112111776,1.2168494814769633,1.896714390569894,17.222375310002757, METROPOLITAN CANNON GENERAL ,2018,4,Very Poor
-0.5782749708592642,-0.2069191402881424,-1.997557747762737,1.2168494814769633,1.896714390569894,15.513915679250482, MUA INSURANCE COMPANY ,2018,4,Very Poor
-0.5764232299304773,-0.2069191402881424,-1.9494903834136996,1.2168494814769633,-1.258918122971666,42.02010885096309, OCCIDENTAL INSURANCE COMPANY ,2018,4,Average
-0.0209009512944534,-0.2069191402881424,-1.9014230190646613,1.2168494814769633,0.3188981337991139,29.94475181607078, PACIS INSURANCE COMPANY ,2018,4,Poor
0.1229175941746505,-0.1915606539468257,-1.8533556547156231,1.2168494814769633,0.3188981337991139,35.890586601132604, PIONEER GENERAL INSURANCE  ,2018,4,Poor
0.1445212383438292,0.5371141980245309,-1.8052882903665848,1.2168494814769633,-1.258918122971666,51.88810643779066, SAHAM INSURANCE COMPANY  ,2018,4,Average
-0.5782749708592642,0.0968375895734536,-1.7572209260175466,1.2168494814769633,1.896714390569894,17.24993111049876, SANLAM GENERAL INSURANCE ,2018,4,Very Poor
-0.5782749708592642,-0.2069191402881424,-1.7091535616685083,1.2168494814769633,1.896714390569894,17.332598511986774, TAKAFUL INSURANCE OF AFRICA  ,2018,4,Very Poor
-0.5054398276603188,-0.2069191402881424,-1.6610861973194704,1.2168494814769633,0.3188981337991139,32.66652204757187, TAUSI ASSURANCE COMPANY ,2018,4,Poor
-0.0011490480540614,0.095131091091085,-1.613018832970432,1.2168494814769633,0.3188981337991139,35.7267697857392, THE KENYAN ALLIANCE INSURANCE ,2018,4,Poor
2.0672455694007343,-0.1284202100991906,-1.564951468621394,1.2168494814769633,1.896714390569894,19.089099600179303, THE MONARCH INSURANCE COMPANY ,2018,4,Very Poor
-0.1208949614489377,-0.2069191402881424,-1.5168841042723558,1.2168494814769633,1.896714390569894,18.46060150883399, TRIDENT INSURANCE COMPANY ,2018,4,Very Poor
0.7204126671965073,-0.1659631767112979,-1.4688167399233176,1.2168494814769633,-1.258918122971666,42.00223171702919, UAP INSURANCE COMPANY LIMITED ,2018,4,Average
-0.5770404769067397,-0.2035061433234053,-1.4207493755742793,1.2168494814769633,0.3188981337991139,24.343905040503387, XPLICO INSURANCE COMPANY ,2018,4,Poor
-0.5782749708592642,0.1838690121742479,-1.3726820112252411,-1.5410997924094476,-0.4700099945862759,75.9950346489434,AAR INSURANCE COMPANY LIMITED,2019,1,Good
-0.4640842802507481,-0.1983866478762998,-1.324614646876203,-1.5410997924094476,0.3188981337991139,32.93286100063442,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2019,1,Poor
-0.4122355342447192,-0.2069191402881424,-1.2765472825271649,-1.5410997924094476,-1.258918122971666,43.95699387808364,AIG KENYA INSURANCE COMPANY LIMITED,2019,1,Average
-0.5511161039037252,-0.2069191402881424,-1.2284799181781263,-1.5410997924094476,-1.258918122971666,48.31343508945677,ALLIANZ INSURANCE COMPANY LIMITED,2019,1,Average
1.6882559259757135,-0.2069191402881424,-1.1804125538290884,-1.5410997924094476,0.3188981337991139,38.26020279588756,APA INSURANCE COMPANY LIMITED,2019,1,Poor
-0.5782749708592642,-0.2069191402881424,-1.0362104607819738,-1.5410997924094476,-0.4700099945862759,61.42012527628155,BRITAM GENERAL INSURANCE COMPANY (K) LTD,2019,1,Good
0.6796743667631989,-0.2069191402881424,-0.843941003385821,-1.5410997924094476,0.3188981337991139,26.87608005745978,CIC GENERAL INSURANCE LIMITED,2019,1,Poor
-0.5782749708592642,-0.2069191402881424,-0.6997389103387065,-1.5410997924094476,0.3188981337991139,20.00370759072125,CORPORATE INSURANCE COMPANY LIMITED,2019,1,Poor
-0.5782749708592642,-0.2069191402881424,-0.6516715459896683,-1.5410997924094476,-1.258918122971666,43.43809371872779,DIRECTLINE ASSURANCE COMPANY LIMITED,2019,1,Average
0.2901915247417199,-0.1932671524291942,-0.6036041816406301,-1.5410997924094476,-1.258918122971666,50.781372225312325,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2019,1,Average
-0.5782749708592642,-0.2069191402881424,-0.5555368172915919,-1.5410997924094476,-1.258918122971666,50.93699579560455,FIRST ASSURANCE COMPANY LIMITED,2019,1,Average
-0.2252097004372578,0.190695006103722,-0.5074694529425537,-1.5410997924094476,-1.258918122971666,40.0378613163226,GA INSURANCE LIMITED,2019,1,Average
0.141435003462518,-0.2069191402881424,-0.3632673598954392,-1.5410997924094476,0.3188981337991139,21.500907981553794,GEMINIA INSURANCE COMPANY LIMITED,2019,1,Poor
3.46592721761099,-0.1915606539468257,1.2710230279718593,-1.5410997924094476,0.3188981337991139,34.71102419931536,THE HERITAGE INSURANCE COMPANY LIMITED,2019,1,Poor
1.2222344588977156,-0.2035061433234053,-0.2190652668483245,-1.5410997924094476,0.3188981337991139,24.60271449098436,ICEA LION GENERAL INSURANCE COMPANY LIMITED,2019,1,Poor
-0.2776756934195489,-0.2000931463586683,-0.1229305381502482,-1.5410997924094476,-1.258918122971666,44.36396481065604,INTRA AFRICA ASSURANCE COMPANY LIMITED,2019,1,Average
-0.50852606254163,-0.2069191402881424,-0.07486317380121,-1.5410997924094476,0.3188981337991139,23.756281852013945,INVESCO ASSURANCE COMPANY LIMITED,2019,1,Poor
0.4241341185906279,-0.2069191402881424,-0.0267958094521718,-1.5410997924094476,1.107806262184504,97.15226654703848,JUBILEE ALLIANZ GENERAL INSURANCE LIMITED,2019,1,Very Good
-0.5782749708592642,-0.2069191402881424,0.1654736479439809,-1.5410997924094476,-0.4700099945862759,63.00862326780452,KENINDIA ASSURANCE COMPANY LIMITED,2019,1,Good
0.513634930148654,-0.2052126418057739,0.2135410122930191,-1.5410997924094476,0.3188981337991139,22.729397505567967,KENYA ORIENT INSURANCE LIMITED,2019,1,Poor
-0.5072915685891055,6.15320070349932,0.3577431053401337,-1.5410997924094476,-0.4700099945862759,72.79294062898583,MADISON GENERAL INSURANCE KENYA LIMITED,2019,1,Good
-0.5782749708592642,-0.2069191402881424,0.4538778340382101,-1.5410997924094476,-1.258918122971666,53.09738747910627,MAYFAIR INSURANCE COMPANY LIMITED,2019,1,Average
-0.5782749708592642,-0.2069191402881424,-0.9400757320838974,-1.5410997924094476,0.3188981337991139,32.86778861522942,CANNON GENERALINSURANCE COMPANY LIMITED,2019,1,Poor
-0.5782749708592642,-0.2069191402881424,0.5500125627362864,-1.5410997924094476,0.3188981337991139,34.44961340832834,MUA INSURANCE(KENYA) LIMITED,2019,1,Poor
-0.5782749708592642,-0.2069191402881424,0.5980799270853246,-1.5410997924094476,-1.258918122971666,46.66460979494873,OCCIDENTAL INSURANCE COMPANY LIMITED,2019,1,Average
0.3124124158871609,-0.1471916934052443,0.7422820201324392,-1.5410997924094476,0.3188981337991139,33.51856389942492,PACIS INSURANCE COMPANY LIMITED,2019,1,Poor
-0.1036120461135947,-0.1915606539468257,0.8864841131795538,-1.5410997924094476,-1.258918122971666,41.82213086142032,PIONEER GENERAL INSURANCE LIMITED,2019,1,Average
-0.1566952860721482,0.1650975288681942,0.9826188418776302,-1.5410997924094476,-1.258918122971666,46.63756939744019,SAHAM INSURANCE COMPANY LIMITED,2019,1,Average
-0.2826136692296469,0.0080996684902907,1.0306862062266684,-1.5410997924094476,0.3188981337991139,28.93927154446039,SANLAM GENERAL INSURANCE COMPANY LIMITED,2019,1,Poor
-0.4924776411588115,-0.2069191402881424,1.174888299273783,-1.5410997924094476,0.3188981337991139,30.601204133047293,TAKAFUL INSURANCE OF AFRICA LIMITED,2019,1,Poor
-0.518402014161826,-0.2069191402881424,1.2229556636228212,-1.5410997924094476,0.3188981337991139,32.75200159431167,TAUSI ASSURANCE COMPANY LIMITED,2019,1,Poor
-0.0727496973004823,-0.1523111888523498,1.3671577566699358,-1.5410997924094476,-0.4700099945862759,76.41901150407611,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,2019,1,Good
0.8432448154726948,-0.169376173676035,1.415225121018974,-1.5410997924094476,0.3188981337991139,31.585124380114863,THE MONARCH INSURANCE COMPANY LIMITED,2019,1,Poor
0.2451324954745758,-0.2069191402881424,1.463292485368012,-1.5410997924094476,1.896714390569894,19.279964249785664,TRIDENT INSURANCE COMPANY LIMITED,2019,1,Very Poor
0.5611629473208471,-0.1864411584997202,0.694214655783401,-1.5410997924094476,0.3188981337991139,36.07953289317915,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,2019,1,Poor
-0.5714852541203794,-0.2069191402881424,1.5594272140660883,-1.5410997924094476,0.3188981337991139,20.737513266344543,XPLICO INSURANCE COMPANY LIMITED,2019,1,Poor
-0.5782749708592642,-0.1966801493939313,-1.1323451894800505,-0.621783367780644,-0.4700099945862759,74.19056444537013,APA LIFE ASSURANCE COMPANY ,2019,2,Good
-0.5782749708592642,-0.2069191402881424,-1.084277825131012,-0.621783367780644,1.107806262184504,85.801400507784,BARCLAYS LIFE ASSURANCE ,2019,2,Very Good
-0.5782749708592642,-0.2069191402881424,-0.9881430964329356,-0.621783367780644,1.107806262184504,85.77444821983798,BRITAM LIFE INSURANCE COMPANY ,2019,2,Very Good
-0.5776577238830019,-0.2069191402881424,-0.8920083677348593,-0.621783367780644,1.107806262184504,99.40951856079992,CAPEX LIFE ASSURANCE COMPANY,2019,2,Very Good
-0.4177907570310794,-0.1915606539468257,-0.7958736390367829,-0.621783367780644,-1.258918122971666,52.12372092593648,CIC LIFE ASSURANCE COMPANY,2019,2,Average
-0.5782749708592642,-0.2069191402881424,-0.7478062746877446,-0.621783367780644,-0.4700099945862759,76.83024387360183,CORPORATE INSURANCE COMPANY ,2019,2,Good
-0.5782749708592642,-0.2069191402881424,-0.5555368172915919,-0.621783367780644,-1.258918122971666,41.355604072606006,FIRST ASSURANCE COMPANY LIMITED,2019,2,Average
-0.5782749708592642,-0.2069191402881424,-0.4594020885935155,-0.621783367780644,1.107806262184504,99.88454273535194,GA LIFE ASSURANCE LIMITED,2019,2,Very Good
-0.5782749708592642,-0.2069191402881424,-0.4113347242444773,-0.621783367780644,0.3188981337991139,21.437657832453183,GEMINIA INSURANCE COMPANY ,2019,2,Poor
-0.5782749708592642,-0.2069191402881424,-0.1709979024992864,-0.621783367780644,1.107806262184504,96.68622597654588,ICEA LION LIFE ASSURANCE ,2019,2,Very Good
-0.5535850918087741,-0.1830281615349831,0.1174062835949427,-0.621783367780644,1.107806262184504,85.53605076451487,JUBILEE INSURANCE COMPANY ,2019,2,Very Good
-0.5782749708592642,-0.2069191402881424,0.1654736479439809,-0.621783367780644,1.107806262184504,86.4137922771874,KENINDIA ASSURANCE COMPANY LIMITED,2019,2,Very Good
-0.5782749708592642,-0.2069191402881424,0.2616083766420573,-0.621783367780644,-0.4700099945862759,69.79460330245671,KENYA ORIENT LIFE ASSURANCE ,2019,2,Good
-0.5782749708592642,-0.0072588178510259,0.3096757409910955,-0.621783367780644,-1.258918122971666,41.96241355562511,LIBERTY LIFE ASSURANCE KENYA,2019,2,Average
-0.5782749708592642,-0.2069191402881424,0.4058104696891719,-0.621783367780644,-0.4700099945862759,77.68120750642501,MADISON INSURANCE COMPANY ,2019,2,Good
